ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,CODE
28,11,3,3,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,8,f85b6fcd-4e76-4218-ad6d-1b8171e368fe
28,11,3,4,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,16,f8a015f6-38ec-4a91-8f95-8330a4a8585f
3,13,3,4,3,179,51,18,38,343.253,95,0,1,0,1,0,0,89.0,170.0,31.0,3,f8ae7c82-060e-4e3c-a10d-fec96c4f8034
7,14,3,5,3,279,5,14,39,343.253,95,0,1,2,1,1,0,68.0,168.0,24.0,16,f8b5ee65-fdd7-43c7-b4ee-b6604ec4be5f
28,28,3,6,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,2,f902c558-803c-47b2-bafe-a857f16d39a2
33,14,3,6,3,248,25,14,47,343.253,95,0,1,2,0,0,1,86.0,165.0,32.0,3,f938e118-599b-4ea5-a0a6-c9bf8fb781c9
28,28,3,2,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,1,f939e807-9663-4cbc-adce-43abfc358000
15,28,4,4,3,291,31,12,40,326.452,96,0,1,1,1,0,1,73.0,171.0,25.0,1,fa0f8630-c013-40f9-93ca-65de5bfc35b0
28,23,4,4,3,225,26,9,28,326.452,96,0,1,1,0,0,2,69.0,169.0,24.0,1,fa0fc6cf-3d37-4e0a-920f-f7f0f8d3326c
14,28,4,3,3,155,12,14,34,326.452,96,0,1,2,1,0,0,95.0,196.0,25.0,1,fa1a1d2d-f330-4802-8023-5b619d04cef7
24,13,4,4,3,246,25,16,41,326.452,96,0,1,0,1,0,0,67.0,170.0,23.0,24,fa8fdf52-889e-49ac-9c71-80d30eee7a0c
14,23,4,5,3,155,12,14,34,326.452,96,0,1,2,1,0,0,95.0,196.0,25.0,1,fab6eac7-6a35-4c14-a45d-0fe6b5b36b85
28,28,4,6,3,225,26,9,28,326.452,96,0,1,1,0,0,2,69.0,169.0,24.0,2,fabf0b5b-348e-4c95-bd1e-d79c0b8890cb
20,28,4,6,3,260,50,11,36,326.452,96,0,1,4,1,0,0,65.0,168.0,23.0,4,faf3f1c1-1a68-47f1-804b-0db5c3deda2f
3,13,4,4,3,179,51,18,38,326.452,96,0,1,0,1,0,0,89.0,170.0,31.0,24,fb2e3abb-b14d-4b1d-9f25-c832b2036d2f
36,23,4,5,3,118,13,18,50,326.452,96,0,1,1,1,0,0,98.0,178.0,31.0,1,fb351047-18a5-452a-98eb-728b3ab10ea3
15,23,4,6,3,291,31,12,40,326.452,96,0,1,1,1,0,1,73.0,171.0,25.0,3,fb352de8-deff-4806-b5cf-ed80ccaa2ad6
24,14,4,6,3,246,25,16,41,326.452,96,0,1,0,1,0,0,67.0,170.0,23.0,8,fb6f0913-d0c6-4078-9c0b-442a9206606b
15,28,4,6,3,291,31,12,40,326.452,96,0,1,1,1,0,1,73.0,171.0,25.0,1,fbb1639f-d685-4829-afa3-9a64fea8d286
33,28,4,6,3,248,25,14,47,326.452,96,0,1,2,0,0,1,86.0,165.0,32.0,8,fbe5de9e-5e10-4cc5-b267-695a75920511
20,19,4,6,3,260,50,11,36,326.452,96,0,1,4,1,0,0,65.0,168.0,23.0,56,fcb6f39e-1006-4639-9a5c-108ac0cb7c29
11,19,4,3,3,289,36,13,33,326.452,96,0,1,2,1,0,1,90.0,172.0,30.0,8,fd7c48ae-98a5-4be7-a3f0-b2e8c391c4fb
14,12,4,4,3,155,12,14,34,326.452,96,0,1,2,1,0,0,95.0,196.0,25.0,24,fd8df434-dc85-4f85-b2f9-e53400b20333
23,19,4,4,3,378,49,11,36,326.452,96,0,1,2,0,1,4,65.0,174.0,21.0,8,fd98e2a4-0ec7-4558-b660-cb6961104638
11,13,4,5,3,289,36,13,33,326.452,96,0,1,2,1,0,1,90.0,172.0,30.0,16,fdfce822-2cc1-4f49-af38-d86c92e868e5
1,7,4,6,3,235,11,14,37,326.452,96,0,3,1,0,0,1,88.0,172.0,29.0,3,fe5bcda0-2bf8-4395-bbe0-21bffd876853
2,0,4,2,3,235,29,12,48,326.452,96,1,1,1,0,1,5,88.0,163.0,33.0,0,fea939e7-6907-4314-a3a3-dce89313e366
11,13,5,4,3,289,36,13,33,378.884,92,0,1,2,1,0,1,90.0,172.0,30.0,8,fed19564-55f0-4ef7-9953-8510928f11d1
14,28,5,5,3,155,12,14,34,378.884,92,0,1,2,1,0,0,95.0,196.0,25.0,2,fed3827f-5e85-4f7e-823e-f33c981fc7ac
14,28,5,2,3,155,12,14,34,378.884,92,0,1,2,1,0,0,95.0,196.0,25.0,1,ff7cb127-45e0-4712-8c52-a85a24aba099
3,18,5,3,3,179,51,18,38,378.884,92,0,1,0,1,0,0,89.0,170.0,31.0,8,ff88cc3f-4a16-48aa-8d28-96dbd0baa2d6
28,19,5,3,3,225,26,9,28,378.884,92,0,1,1,0,0,2,69.0,169.0,24.0,8,ff8a96a4-3725-4123-a174-cd15d906b4dd
27,7,5,4,3,184,42,7,27,378.884,92,0,1,0,0,0,0,58.0,167.0,21.0,4,ff9270a2-499a-423b-84b4-aaafea4d1dae
14,28,5,2,3,155,12,14,34,378.884,92,0,1,2,1,0,0,95.0,196.0,25.0,2,ffb72fc7-6a78-4152-8437-927de590e0de
3,12,5,3,3,179,51,18,38,378.884,92,0,1,0,1,0,0,89.0,170.0,31.0,1,ffc3544d-26ee-45a4-8632-3a7006d2535a
11,13,5,4,3,289,36,13,33,378.884,92,0,1,2,1,0,1,90.0,172.0,30.0,24,ffc417c6-8532-4f0a-b711-b5dc2352594e
7,0,5,4,3,279,5,14,39,378.884,92,1,1,2,1,1,0,68.0,168.0,24.0,0,ffd5eb73-bb42-4fca-83e2-31e5472a5e4e
18,0,5,4,3,330,16,4,28,378.884,92,1,2,0,0,0,0,84.0,182.0,25.0,0,ff799cd7-9b5b-40c2-85b2-c80b2546b892
23,0,5,4,3,378,49,11,36,378.884,92,1,1,2,0,1,4,65.0,174.0,21.0,0,df22e7b2-c91b-41de-9f2b-258e2c903b32
31,0,5,4,3,388,15,9,50,378.884,92,1,1,0,0,0,0,76.0,178.0,24.0,0,df3c5bf1-454a-4a14-ab38-220826afc89a
3,11,5,3,3,179,51,18,38,378.884,92,0,1,0,1,0,0,89.0,170.0,31.0,1,df60d608-1fba-427a-9691-6c76f17e8d30
36,13,5,4,3,118,13,18,50,378.884,92,0,1,1,1,0,0,98.0,178.0,31.0,24,df6b7ee1-7790-4ebf-b4a8-d6c633b5baf5
10,22,5,6,3,361,52,3,28,378.884,92,0,1,1,1,0,4,80.0,172.0,27.0,8,df799cd5-7b5b-40c2-83b2-c80b21709a9b
24,19,6,2,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,8,df989e90-490d-405b-b178-833bc4a19775
10,22,6,2,3,361,52,3,28,377.55,94,0,1,1,1,0,4,80.0,172.0,27.0,8,dfc33cc2-5d3b-4842-b44c-506b7dbaf5d0
24,10,6,3,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,24,dff06ed8-2a87-4204-8ae4-1750868eca5b
15,23,6,5,3,291,31,12,40,377.55,94,0,1,1,1,0,1,73.0,171.0,25.0,4,dff15d37-3b28-4588-9007-9c43717671f7
24,10,6,6,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,8,e0145aa0-d9da-4ce9-857e-af284ff16161
3,11,6,2,3,179,51,18,38,377.55,94,0,1,0,1,0,0,89.0,170.0,31.0,8,e06dd64e-7017-4256-ae44-d0d1163c2c14
14,23,6,2,3,155,12,14,34,377.55,94,0,1,2,1,0,0,95.0,196.0,25.0,4,e0801a3c-adc6-403a-9e32-2f977eddc9b5
24,10,6,2,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,8,e09b26ad-58d9-401c-96ab-f0fd2787b0d8
36,13,6,4,3,118,13,18,50,377.55,94,0,1,1,1,0,0,98.0,178.0,31.0,8,e0a28642-5c65-4900-b5a4-1db37e115e61
1,13,6,6,3,235,11,14,37,377.55,94,0,3,1,0,0,1,88.0,172.0,29.0,16,e0cf0070-87ff-4dba-9174-b111ce025739
36,23,6,3,3,118,13,18,50,377.55,94,0,1,1,1,0,0,98.0,178.0,31.0,1,e0da134a-2bba-4e81-afd1-eb6971e5d04d
36,13,6,4,3,118,13,18,50,377.55,94,0,1,1,1,0,0,98.0,178.0,31.0,80,e1366ab5-8885-452d-aaae-d888aa6b4140
23,22,6,5,3,378,49,11,36,377.55,94,0,1,2,0,1,4,65.0,174.0,21.0,8,e1497bb8-44bd-4154-8fd9-644284ad8f29
3,11,6,6,3,179,51,18,38,377.55,94,0,1,0,1,0,0,89.0,170.0,31.0,2,e1c95ec7-6b12-496c-bf56-1378efc70e90
32,28,6,2,1,289,48,29,49,377.55,94,0,1,0,0,0,2,108.0,172.0,36.0,2,e1ce4819-9a32-496a-9c8c-85a35752871a
28,28,6,5,1,225,26,9,28,377.55,94,0,1,1,0,0,2,69.0,169.0,24.0,2,e1fe233a-602e-47fa-a5aa-9d5f9e3bc348
14,19,7,3,1,155,12,14,34,275.312,98,0,1,2,1,0,0,95.0,196.0,25.0,16,e2025a3b-1aca-4cd0-ba03-3febbcc8d130
36,1,7,4,1,118,13,18,50,275.312,98,0,1,1,1,0,0,98.0,178.0,31.0,8,e20a02c3-eb29-47af-9452-9d53b1bb88d0
34,5,7,6,1,118,10,10,37,275.312,98,0,1,0,0,0,0,83.0,172.0,28.0,8,e2114e26-678d-4769-baad-df97f31deb0d
34,26,7,6,1,118,10,10,37,275.312,98,0,1,0,0,0,0,83.0,172.0,28.0,4,e224bdfe-d883-41c7-8957-aaccd0c2656a
18,26,7,3,1,330,16,4,28,275.312,98,0,2,0,0,0,0,84.0,182.0,25.0,8,e2db2dc3-f959-4b91-b087-b154f9b8774f
22,18,7,5,1,179,26,9,30,275.312,98,0,3,0,0,0,0,56.0,171.0,19.0,8,e2df7b4c-138d-4daf-a733-4f9bf58d7e85
14,25,7,6,1,155,12,14,34,275.312,98,0,1,2,1,0,0,95.0,196.0,25.0,2,e37fadf6-1c65-4614-9fc4-6ba4496c4743
18,1,7,2,1,330,16,4,28,275.312,98,0,2,0,0,0,0,84.0,182.0,25.0,8,e3a2a1df-1e3d-4a98-a994-3ba64f6925bf
18,1,7,3,1,330,16,4,28,275.312,98,0,2,0,0,0,0,84.0,182.0,25.0,8,e3c3418c-47c9-498d-9a39-98122da3ef2d
30,25,7,2,1,157,27,6,29,275.312,98,0,1,0,1,1,0,75.0,185.0,22.0,3,e4200d4b-b99c-42cb-acb8-7262d3409318
10,22,7,3,1,361,52,3,28,275.312,98,0,1,1,1,0,4,80.0,172.0,27.0,8,e43b8178-1b82-4cc9-9765-92e5ebb1174c
11,26,7,4,1,289,36,13,33,275.312,98,0,1,2,1,0,1,90.0,172.0,30.0,8,e45d5601-1feb-415a-b193-2623cbecb0be
3,26,7,5,1,179,51,18,38,275.312,98,0,1,0,1,0,0,89.0,170.0,31.0,8,e4629bd3-ccdb-4518-8a42-e0444b76d0ea
11,19,7,2,1,289,36,13,33,275.312,98,0,1,2,1,0,1,90.0,172.0,30.0,32,e4a9817d-7c44-4904-ad4f-bd18fbeb4676
11,19,7,5,1,289,36,13,33,275.312,98,0,1,2,1,0,1,90.0,172.0,30.0,8,e4ca89a7-9a16-4e3c-972e-4d2ddeb68466
20,0,7,5,1,260,50,11,36,275.312,98,1,1,4,1,0,0,65.0,168.0,23.0,0,e4cebdfa-bd78-4ffd-8507-8bf934a1f7c5
11,19,8,6,1,289,36,13,33,265.615,94,0,1,2,1,0,1,90.0,172.0,30.0,8,e4fa597e-21b1-413e-bd64-4738046c3b9c
30,19,8,6,1,157,27,6,29,265.615,94,0,1,0,1,1,0,75.0,185.0,22.0,3,e504afe6-1e65-4ae7-9841-cb9dc4dae7a1
11,23,8,2,1,289,36,13,33,265.615,94,0,1,2,1,0,1,90.0,172.0,30.0,1,e5567c3f-bbc0-42fb-8f60-2bb402e08d41
9,18,8,3,1,228,14,16,58,265.615,94,0,1,2,0,0,1,65.0,172.0,22.0,8,e57d8cec-a213-4207-8fd4-8af5d13e9f13
26,13,8,5,1,300,26,13,43,265.615,94,0,1,2,1,1,1,77.0,175.0,25.0,1,e5a67e54-0fd6-4ca0-9a94-95c69187b358
26,14,8,5,1,300,26,13,43,265.615,94,0,1,2,1,1,1,77.0,175.0,25.0,2,e64b3fb3-38bd-4943-b550-db6bc6f2ea92
20,28,8,6,1,260,50,11,36,265.615,94,0,1,4,1,0,0,65.0,168.0,23.0,4,e655f110-0cb7-4ca9-bb02-2df3e0523678
11,23,8,3,1,289,36,13,33,265.615,94,0,1,2,1,0,1,90.0,172.0,30.0,4,e665702b-7a6d-48f7-90c4-1f666050d234
33,23,8,4,1,248,25,14,47,265.615,94,0,1,2,0,0,1,86.0,165.0,32.0,1,e69f761a-38b7-4a7a-93ff-abaf423af21b
21,11,8,5,1,268,11,8,33,265.615,94,0,2,0,0,0,0,79.0,178.0,25.0,8,e6c748e2-8751-4350-90e7-a278577006fa
22,23,8,5,1,179,26,9,30,265.615,94,0,3,0,0,0,0,56.0,171.0,19.0,1,e6d4ed36-9627-44e7-a6d8-67eced2a2d01
36,13,8,5,1,118,13,18,50,265.615,94,0,1,1,1,0,0,98.0,178.0,31.0,3,e6ec3ff9-38a5-449d-b7c3-e136c6cb4a7e
33,25,8,2,1,248,25,14,47,265.615,94,0,1,2,0,0,1,86.0,165.0,32.0,2,e6f46df4-2e6e-4307-a5d5-b0520f5adc05
1,23,8,3,1,235,11,14,37,265.615,94,0,3,1,0,0,1,88.0,172.0,29.0,1,e6f6cde3-28f5-425b-b887-101983c518e5
36,23,8,5,1,118,13,18,50,265.615,94,0,1,1,1,0,0,98.0,178.0,31.0,1,e76519d1-ddbd-442a-b80f-a8aab92ea4e9
1,19,8,5,1,235,11,14,37,265.615,94,0,3,1,0,0,1,88.0,172.0,29.0,8,e7891ba4-4910-49ea-9cd5-07f6163458ed
10,8,8,3,1,361,52,3,28,265.615,94,0,1,1,1,0,4,80.0,172.0,27.0,8,e7a14a4f-8db0-4c93-bf45-67bbab51008b
27,6,8,4,1,184,42,7,27,265.615,94,0,1,0,0,0,0,58.0,167.0,21.0,8,e7a44f5c-8f58-4d3d-ad2f-0b8d41542b86
3,11,9,2,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,8,e7c3af55-a9bd-4074-ae7d-7eca6622de31
3,23,9,6,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,3,e80541b3-a59d-4c6f-9c9f-07415a94805a
11,19,9,4,1,289,36,13,33,294.217,81,0,1,2,1,0,1,90.0,172.0,30.0,24,e8091ac7-71c0-4133-b28c-2e2cbb5b7797
5,0,9,5,1,235,20,13,43,294.217,81,1,1,1,1,0,0,106.0,167.0,38.0,0,e852b3dc-fa5c-43db-872a-2481b25c5399
24,9,9,2,1,246,25,16,41,294.217,81,0,1,0,1,0,0,67.0,170.0,23.0,16,e8d88763-28e6-40b8-a4c9-cefbae5e9d44
15,28,9,3,1,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,3,e8dd90b4-5140-46b8-a7f7-79255370f003
8,0,9,3,1,231,35,14,39,294.217,81,1,1,2,1,0,2,100.0,170.0,35.0,0,e907849c-3322-495f-bc32-f85e7b7dff6a
19,0,9,3,1,291,50,12,32,294.217,81,1,1,0,1,0,0,65.0,169.0,23.0,0,e9309ca5-78cd-47af-9d45-fb82ddf652e3
3,13,9,4,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,8,e96334be-815e-46c2-96bb-c151bd057a20
24,9,9,4,1,246,25,16,41,294.217,81,0,1,0,1,0,0,67.0,170.0,23.0,32,e965fc47-a2ae-4179-bb2c-374b4d8476c1
3,23,9,5,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,1,e97c9be9-83e4-4c4d-b2ee-0b787a20e38a
15,28,9,6,1,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,4,e9c0a700-5500-4da1-be29-d29c6b3fb914
20,28,9,6,1,260,50,11,36,294.217,81,0,1,4,1,0,0,65.0,168.0,23.0,4,ea256237-3869-48e2-8d54-62567f75e9a6
5,26,9,4,4,235,20,13,43,294.217,81,0,1,1,1,0,0,106.0,167.0,38.0,8,ea47ad7d-9a19-4089-ac2b-be2ab5ca59b8
36,28,9,5,4,118,13,18,50,294.217,81,0,1,1,1,0,0,98.0,178.0,31.0,1,ea5f131e-e988-4daf-b7cc-b96abb6352ec
5,0,9,5,4,235,20,13,43,294.217,81,1,1,1,1,0,0,106.0,167.0,38.0,0,eadfe69b-9f52-4e05-975c-a87492424328
15,28,9,6,4,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,3,eb01cd71-b44b-4ac8-88fe-74ce01b5a457
15,7,9,2,4,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,40,eb17d0ec-d10c-4f14-857d-0057f00a85ef
3,13,9,2,4,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,8,eb1f1f35-c5be-4951-9df2-00209e316962
11,24,10,2,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90.0,172.0,30.0,8,eb2b5fc1-51f7-4b5d-9519-2ff220ed7264
1,26,10,2,4,235,11,14,37,265.017,88,0,3,1,0,0,1,88.0,172.0,29.0,4,eb2e4702-2dd1-4e66-9f0e-c2d13417769c
11,26,10,2,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90.0,172.0,30.0,8,eb52741b-d7aa-4541-b92f-7218644b9694
11,22,10,6,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90.0,172.0,30.0,8,eb5b8242-1505-4671-bd6b-38e70723636f
36,0,10,6,4,118,13,18,50,265.017,88,1,1,1,1,0,0,98.0,178.0,31.0,0,eb6110d6-9579-46b0-9fb6-f91406d3854f
33,0,10,6,4,248,25,14,47,265.017,88,1,1,2,0,0,1,86.0,165.0,32.0,0,ebc7255a-cd2a-4b19-87c7-4f20074d983b
22,1,10,2,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56.0,171.0,19.0,8,ebe3daf7-2031-4133-bb3f-a3cf0007d2c7
34,7,10,2,4,118,10,10,37,265.017,88,0,1,0,0,0,0,83.0,172.0,28.0,3,eca5864f-a07d-448f-9ede-7f23cdc9a5bc
13,22,10,2,4,369,17,12,31,265.017,88,0,1,3,1,0,0,70.0,169.0,25.0,8,ecaa044c-2469-4ca4-9faf-8654bc5e4d76
3,28,10,4,4,179,51,18,38,265.017,88,0,1,0,1,0,0,89.0,170.0,31.0,1,ecd0d307-6a0f-416c-b1c0-26a93815be3d
22,1,10,4,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56.0,171.0,19.0,64,ecd36afe-4f9e-41ea-b933-648b636c0ee5
5,0,10,4,4,235,20,13,43,265.017,88,1,1,1,1,0,0,106.0,167.0,38.0,0,ecd91a65-680b-48ec-a8a3-664a2f483d4e
11,19,10,5,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90.0,172.0,30.0,16,ecfa7fe0-6f2e-4b85-8871-bd7544eee1d4
20,28,10,6,4,260,50,11,36,265.017,88,0,1,4,1,0,0,65.0,168.0,23.0,3,ecfe81e5-7e97-43a4-9826-737ca4cfac7c
5,0,10,6,4,235,20,13,43,265.017,88,1,1,1,1,0,0,106.0,167.0,38.0,0,ed146cfb-cc75-485c-a9ce-bcfff0a64e14
5,23,10,2,4,235,20,13,43,265.017,88,0,1,1,1,0,0,106.0,167.0,38.0,2,ed28f5f3-6a10-40d6-8ec7-347824bbc9ff
5,23,10,2,4,235,20,13,43,265.017,88,0,1,1,1,0,0,106.0,167.0,38.0,2,ed3ec84b-8a5b-4d96-bef7-3eca4cfff34a
36,28,10,3,4,118,13,18,50,265.017,88,0,1,1,1,0,0,98.0,178.0,31.0,1,ed8243a7-08ec-42a6-b754-1946c009ac5e
15,28,10,3,4,291,31,12,40,265.017,88,0,1,1,1,0,1,73.0,171.0,25.0,4,ee056bb2-b8d8-4438-9878-ee4b3f990586
22,23,10,5,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56.0,171.0,19.0,16,ee16b4f7-9969-40f3-8da6-00a386411720
36,28,10,5,4,118,13,18,50,265.017,88,0,1,1,1,0,0,98.0,178.0,31.0,1,ee42342c-3720-492c-b72a-d1a83f51cceb
10,10,10,2,4,361,52,3,28,265.017,88,0,1,1,1,0,4,80.0,172.0,27.0,8,ee585d2f-99f3-4140-827e-909abe9d42f0
20,0,10,3,4,260,50,11,36,265.017,88,1,1,4,1,0,0,65.0,168.0,23.0,0,ee8efe89-43da-4d26-9233-fb9bba7e47ae
15,0,10,3,4,291,31,12,40,265.017,88,1,1,1,1,0,1,73.0,171.0,25.0,0,eea335c0-0363-4e36-8b5b-deb66fc96db3
30,0,10,3,4,157,27,6,29,265.017,88,1,1,0,1,1,0,75.0,185.0,22.0,0,eea98843-84d2-49a7-8aa3-2fd87b040a33
22,1,10,4,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56.0,171.0,19.0,5,eeaf48ff-4b07-4207-8b50-6248b297a84c
22,7,10,4,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56.0,171.0,19.0,5,ef0945c2-5272-4485-9dea-82b66ce608b2
36,23,10,5,4,118,13,18,50,265.017,88,0,1,1,1,0,0,98.0,178.0,31.0,1,ef0b935c-73a4-4b45-869f-a4b85df8dd21
34,11,11,2,4,118,10,10,37,284.031,97,0,1,0,0,0,0,83.0,172.0,28.0,8,ef1f0b6f-8572-4b20-a401-46ad69998464
33,23,11,2,4,248,25,14,47,284.031,97,0,1,2,0,0,1,86.0,165.0,32.0,2,ef31ae8f-278e-46f5-a1d0-66f3c4a7c8c2
3,6,11,3,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89.0,170.0,31.0,8,ef4f8b5f-f0ce-48cc-a819-77f9fe14002c
20,28,11,6,4,260,50,11,36,284.031,97,0,1,4,1,0,0,65.0,168.0,23.0,3,ef77700e-46da-4791-b9f8-df716ad97956
15,23,11,2,4,291,31,12,40,284.031,97,0,1,1,1,0,1,73.0,171.0,25.0,1,ef8929c7-b3d4-44be-836c-61a1c76a4aa5
23,1,11,2,4,378,49,11,36,284.031,97,0,1,2,0,1,4,65.0,174.0,21.0,8,ef8dfaff-efb8-4d49-b02e-ca57993d2888
14,11,11,2,4,155,12,14,34,284.031,97,0,1,2,1,0,0,95.0,196.0,25.0,120,ef9c7ae8-07b1-4644-8b57-1087374b7ad2
5,26,11,2,4,235,20,13,43,284.031,97,0,1,1,1,0,0,106.0,167.0,38.0,8,f017b9fd-3839-42e9-894e-4cf8a2a1a9ba
18,0,11,3,4,330,16,4,28,284.031,97,1,2,0,0,0,0,84.0,182.0,25.0,0,f0248a97-9dc6-47fe-8f89-6c8eb270c3e0
1,18,11,4,4,235,11,14,37,284.031,97,0,3,1,0,0,1,88.0,172.0,29.0,1,f057c332-b0ff-44c9-8694-5fb9fb6bd4a5
34,11,11,4,4,118,10,10,37,284.031,97,0,1,0,0,0,0,83.0,172.0,28.0,3,f05d2794-7d8b-434b-ae26-ef92a99dbe72
1,25,11,5,4,235,11,14,37,284.031,97,0,3,1,0,0,1,88.0,172.0,29.0,2,f074dbc1-be0e-45c8-a8a2-d81a02cba1da
3,28,11,5,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89.0,170.0,31.0,3,f0afeadb-7014-4c86-bbc3-bb166fc36ed9
24,13,11,6,4,246,25,16,41,284.031,97,0,1,0,1,0,0,67.0,170.0,23.0,8,f0f304e1-fb13-4349-afee-581fa700c728
15,12,11,6,4,291,31,12,40,284.031,97,0,1,1,1,0,1,73.0,171.0,25.0,4,f10df5eb-3556-4b33-b3da-42f0490d380b
24,13,11,2,4,246,25,16,41,284.031,97,0,1,0,1,0,0,67.0,170.0,23.0,8,f16787c8-b045-48a4-bd17-cdb4a09dd40d
3,28,11,3,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89.0,170.0,31.0,1,c8b0060f-4ccc-4a05-b33d-b0a818b695b2
20,10,11,4,4,260,50,11,36,284.031,97,0,1,4,1,0,0,65.0,168.0,23.0,8,c8dc66ba-04b1-450e-b84a-aa22574a6d43
20,15,11,6,4,260,50,11,36,284.031,97,0,1,4,1,0,0,65.0,168.0,23.0,8,c8ffc3b5-b00b-479b-a4d7-c15ad2eb2d31
23,0,11,6,4,378,49,11,36,284.031,97,1,1,2,0,1,4,65.0,174.0,21.0,0,c92eea25-d701-4efe-91b1-76b737c11616
7,0,11,3,4,279,5,14,39,284.031,97,1,1,2,1,1,0,68.0,168.0,24.0,0,c9dbd663-0de5-495c-9bb0-cf24a7a1a712
3,23,11,5,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89.0,170.0,31.0,1,c9dc924f-a43c-4b30-9be5-510b25b1f202
28,12,12,2,4,225,26,9,28,236.629,93,0,1,1,0,0,2,69.0,169.0,24.0,3,c9dd813f-a793-4aa9-ab51-5ec7a72309ab
3,28,12,2,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89.0,170.0,31.0,2,c9ed0cbf-e4fd-4fec-9b2b-392106ff6705
3,28,12,2,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89.0,170.0,31.0,1,ca0d9a14-a8bd-472c-937a-3a8ab92f0cfc
1,23,12,2,4,235,11,14,37,236.629,93,0,3,1,0,0,1,88.0,172.0,29.0,3,f1b37007-a93c-4f10-9deb-faaffb2a68da
36,28,12,3,4,118,13,18,50,236.629,93,0,1,1,1,0,0,98.0,178.0,31.0,1,f1c7299e-3642-4a00-8b3c-971d68d533f6
20,28,12,6,4,260,50,11,36,236.629,93,0,1,4,1,0,0,65.0,168.0,23.0,4,f1d51f3e-f10e-413d-9af5-4eebe3360510
24,4,12,5,4,246,25,16,41,236.629,93,0,1,0,1,0,0,67.0,170.0,23.0,8,f1d789bc-7d53-4e41-a4af-83544490b5e3
3,28,12,5,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89.0,170.0,31.0,1,f1dd48af-b8b2-4b87-8fb5-32d97f3385db
3,28,12,6,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89.0,170.0,31.0,1,f21f9ea2-eb69-433e-b0df-6a3eefa2e628
22,23,12,3,4,179,26,9,30,236.629,93,0,3,0,0,0,0,56.0,171.0,19.0,1,f243a9b6-f53c-480c-9249-3983c8a2b332
34,25,12,3,4,118,10,10,37,236.629,93,0,1,0,0,0,0,83.0,172.0,28.0,8,f24755e9-f226-43b4-805e-2635d39d8648
1,25,12,5,4,235,11,14,37,236.629,93,0,3,1,0,0,1,88.0,172.0,29.0,2,f25ae9f4-efa7-4525-8fd6-f374391cc080
3,28,12,6,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89.0,170.0,31.0,1,ca3f442d-96b7-4279-bf40-507542ed5838
5,13,12,3,2,235,20,13,43,236.629,93,0,1,1,1,0,0,106.0,167.0,38.0,8,ca5b2704-a734-4e12-a05e-6deb50d698bf
1,14,12,3,2,235,11,14,37,236.629,93,0,3,1,0,0,1,88.0,172.0,29.0,4,ca7d4da5-7822-45bf-8523-b53414749849
20,26,12,4,2,260,50,11,36,236.629,93,0,1,4,1,0,0,65.0,168.0,23.0,8,cab7ff80-1758-4ad2-a17a-8eb6cd5bff71
